Local Authority,Calendar Year,Agriculture Total,Area (km2),Commercial Total,Domestic Total,Emissions per km2 (kt CO2e),Industry Total,LULUCF Net Emissions,Per Capita Emissions (tCO2e),"Population ('000s, mid-year estimate)",Public Sector Total,Transport Total,Waste Management Total
Richmondshire,2021,267.72542898977895,1318.7074,18.25410439715117,91.32099307926319,0.5141017660886276,27.7057033271737,14.942921628474421,13.462603822513646,50.358,14.301410674642078,236.00536114005004,7.693880057608809
Rotherham,2005,47.60341523540304,286.53430000000003,305.09638385119035,639.1116929461045,9.530363977851138,859.7670396558515,-6.795116195311942,10.807464811076645,252.675,114.1088529947263,646.8854413751897,124.99846127563785
Rotherham,2006,40.61975189632023,286.53430000000003,241.199346283724,630.3405720880409,8.582210096850957,723.3790861884706,-7.146936415082238,9.695304183734777,253.638,77.12573107574926,634.6601287418785,118.91988269501906
Rotherham,2007,38.09523597987157,286.53430000000003,220.34018448026345,599.8157109890317,8.096062509365677,677.2018405072246,-7.697564985762062,9.126601636152873,254.18,69.306907716733,633.0415338826534,89.69575530732247
Rotherham,2008,37.8421125402739,286.53430000000003,210.99510008316204,592.5373067216888,7.770486790145337,600.6302512988086,-8.742116334507733,8.722146240949975,255.271,64.16169264272315,620.4811868349186,108.60545928647272
Rotherham,2009,37.40804217596079,286.53430000000003,184.5705486426764,538.240228854623,6.983158164333091,419.38348842802066,-8.694955055302772,7.80652692764888,256.313,57.45763188790285,593.4610002023601,179.0883512702269
Rotherham,2010,37.08483122804014,286.53430000000003,199.62221804303832,580.2611566866989,7.431107552620214,490.4895772669788,-8.874638978318982,8.288537254089238,256.893,63.05275337265822,596.1626667787779,171.46863641687295
Rotherham,2011,38.35857658571895,286.53430000000003,199.98146109458878,505.4335170632553,7.152250840200868,507.06162473736424,-9.218920248663697,7.952029318790327,257.716,64.20201421447037,587.4912327853721,156.0556816892608
Rotherham,2012,38.3275118353335,286.53430000000003,210.5367019683828,539.4204684488258,7.265013439193644,514.808598635936,-9.398279551593324,8.031891547423108,259.17625107348624,70.72758124762177,574.7051243932208,142.5478333122163
Rotherham,2013,44.026613827665585,286.53430000000003,213.4247397597447,528.9151635062686,7.132572376812944,521.7930517198063,-9.979692627776416,7.856832627595495,260.12093295856494,73.84464344982298,576.7310505945777,94.97106295932271
Rotherham,2014,37.224114075532235,286.53430000000003,177.96573345141763,449.5530362070582,6.373926830431035,479.0318707648404,-9.924096446693573,6.975346838773583,261.82908245604705,61.063575022148555,572.8550376190705,58.57939191540207
Rotherham,2015,39.11783683203226,286.53430000000003,156.60154022691498,436.424610574059,6.132740523672517,433.66950848806147,-10.576363030386874,6.676531669021508,263.19661167572565,54.809641927450386,591.9874528609804,55.20628515302663
Rotherham,2016,35.894920284154104,286.53430000000003,156.00979313384718,413.22175133390647,5.774326223712375,316.13782713911075,-9.591681869772225,6.232335328247892,265.47713422669983,46.60101024570098,605.2972902789161,90.97161193720581
Rotherham,2017,34.89761038054518,286.53430000000003,114.53051434571466,393.5455876747941,5.841968806482223,342.4532222125411,-10.11264202520195,6.274117080134712,266.7984070439563,52.30098909954055,608.5670579716128,137.74210292767242
Rotherham,2018,37.23422816793599,286.53430000000003,86.6929824232935,384.5918250440062,5.945955399801902,401.86196364159036,-9.532483965218262,6.36222844879293,267.78670115762594,49.99972249244127,608.4699589542714,144.40197155513795
Rotherham,2019,34.96213791578295,286.53430000000003,68.93092748019062,380.93566207582154,5.8761396059651085,374.9158618659438,-9.807659089150773,6.272098004914663,268.4453507228634,61.89778192538677,617.0790659922033,154.80177053131024
Rotherham,2020,31.24633260897098,286.53430000000003,60.60654264222484,366.91511337212364,5.229434604692067,364.4605725785703,-9.798379578544129,5.597048668527383,267.7147319223614,45.53384566111745,514.0466251147033,125.40173145205183
Rotherham,2021,33.697553561840486,286.53430000000003,53.237664853475344,375.1497070738272,5.287905492051197,352.42265440576756,-9.670597082051213,5.692197843705442,266.183,47.22103221754903,534.9498834015751,128.15840019906238
Ryedale,2005,357.32693395801823,1506.5937,40.755642029537526,165.3770403224945,0.5796672603136092,137.01735237414965,-102.26475470602598,16.811485379316693,51.948,37.279311803924806,205.42665362131282,32.40486308133207
Ryedale,2006,338.91828385280576,1506.5937,44.99037812847747,167.33866070491104,0.5679455918094455,139.31042377222633,-104.4637580325854,16.502348085145556,51.851,37.98959181803076,200.8023020586869,30.777368260329272
Ryedale,2007,344.8623409934006,1506.5937,42.924004428646995,159.14205725487648,0.5488174841343795,130.07753524733502,-108.8466289111401,15.877049119526596,52.078,33.720169799869794,201.60714210476414,23.358343128953344
Ryedale,2008,351.0222007770375,1506.5937,41.78932804153187,160.4389235026064,0.5317440657550603,118.63790168037994,-115.8261612521195,15.376626861400373,52.1,30.13635872012397,197.67187309865201,17.251834910747327
Ryedale,2009,341.55800737208256,1506.5937,37.53169791241929,150.89970460551106,0.5187276362119866,110.21501723104326,-114.64345446197719,14.983833209978927,52.157,30.137644251704526,190.27483127371863,35.538340548368524
Ryedale,2010,337.2558703947275,1506.5937,37.738135448154445,164.54272978882986,0.5381172754297235,126.33861828931086,-114.01289126336862,15.606154055392526,51.949,32.89171462947096,189.18635984067086,36.7835598957903
Ryedale,2011,332.6612175269647,1506.5937,36.394016385836245,143.00752552020944,0.49214559813047465,112.31626356278399,-115.86363525324384,14.288313599639736,51.893,29.626899291839514,182.64929408897456,20.671876502740485
Ryedale,2012,331.0078224475527,1506.5937,40.40342671169564,150.25846015981446,0.5076851061618484,116.99938764668826,-103.41914426471472,14.68481401330751,52.086133459649886,31.991480922912423,179.07999245769207,18.55375644563091
Ryedale,2013,324.87132807340026,1506.5937,37.7028308802898,146.85522356562564,0.49618316659382616,121.86334382399903,-111.66131843021347,14.315175374509442,52.220557085695226,32.789719390832836,178.88077258293012,16.244532949444643
Ryedale,2014,334.56356006164486,1506.5937,33.16322628047634,127.04691121061167,0.48480505781707384,121.78506250682867,-111.13454073401465,13.871094796843453,52.656567958972644,29.337657438863403,183.0517539801378,12.590615090791307
Ryedale,2015,339.4566670715208,1506.5937,30.259466093311595,122.78615947695062,0.4833604609650009,112.14207233572108,-110.89595536249232,13.69220952271169,53.18555957758551,29.18534196203812,187.5996648208687,17.69440892104778
Ryedale,2016,328.1667722123434,1506.5937,26.6359841823326,116.17145319411635,0.4724894416114742,100.55661146533524,-105.45509626426006,13.154160218527394,54.11593018653807,33.98584782386728,195.51697957879773,16.271063855832068
Ryedale,2017,331.4107185956823,1506.5937,19.623045027900446,110.0873539365212,0.4648161928561468,102.27706187235657,-110.47901410843912,12.847411624553757,54.50818953108615,35.080189661338196,196.17130333497633,16.118489494719483
Ryedale,2018,329.7736279766407,1506.5937,12.447758856371888,108.89000050398595,0.4492420527936459,104.02672064044103,-110.70870664266262,12.370061984117577,54.714782139570325,29.127528017035587,194.4059377722066,8.862379389955018
Ryedale,2019,329.28210636800833,1506.5937,10.698717429493241,104.78761497363118,0.4340981542554545,88.394760709545,-114.0782381140703,11.905535525854642,54.93323193758205,26.562662783677936,197.98229994549985,10.37962028711043
Ryedale,2020,315.16640581119196,1506.5937,8.259339087369266,101.65139815252607,0.39567700508830844,77.7296830534552,-116.60634580898922,10.812483407437393,55.13298477673202,27.61760016527407,170.43643696283516,11.869965677250818
Ryedale,2021,325.2159213022368,1506.5937,8.368218097695891,105.58654324022166,0.42348544218104484,90.2083828300003,-115.24590721850416,11.622137807743162,54.897,30.580574584278445,182.9560959566175,10.350670439130129
Scarborough,2005,191.68383011438624,825.5051,107.50093037046587,329.5244104708283,1.3088822952822732,181.4625243019346,-5.705871503505476,9.935257050887998,108.753,33.25748554273388,176.02474821403734,66.74095254434131
Scarborough,2006,186.7118756214031,825.5051,111.50702501284255,326.2869312498178,1.2952570867570823,179.859754963154,-10.652051690699981,9.834093618287046,108.728,32.7320479511426,179.82855106160216,62.96719675985213
Scarborough,2007,193.3933270450444,825.5051,106.40678449645364,310.89622158077185,1.2362442840723247,170.1115556235694,-16.141444709726855,9.37871358521089,108.813,30.7923887085476,177.9103801165065,47.15674848638641
Scarborough,2008,190.46412767525746,825.5051,105.00782108252106,309.78192171065314,1.1935861123086178,165.17688218427077,-22.94764884753355,9.038310535246863,109.015,30.154134439401894,173.4570959978905,34.21708875747561
Scarborough,2009,187.44579346111348,825.5051,93.18983565709226,284.384680308028,1.1566052433964873,147.76964437719806,-27.789782579554238,8.764064943232164,108.943,26.652991416339244,168.9781653506057,74.15219911971909
Scarborough,2010,189.2043697614843,825.5051,94.49541449161202,307.4999929862562,1.1589508228654317,162.7001800540571,-31.610945882066876,8.776118800563328,109.014,28.1560205320045,164.15115743323287,42.123625548030326
Scarborough,2011,183.58811338353607,825.5051,90.08115024184328,267.970663134835,1.0659873403417468,146.90186016373679,-36.84402407694327,8.092867852922682,108.735,26.229193657128825,160.72461104066002,41.32641844275117
Scarborough,2012,185.12150964097515,825.5051,95.15450822642708,284.75752178287445,1.1041355712393432,157.20945653998592,-35.603688884446605,8.37619352558788,108.81667697446376,27.902987363587112,159.910449160836,37.01680131925181
Scarborough,2013,182.6081199719419,825.5051,89.8061460981256,276.3242314137514,1.0688334106827373,158.4577019112883,-43.509375071956434,8.122766709487903,108.62400252593491,27.581506807032458,159.07781725195773,31.98128318685295
Scarborough,2014,187.07093236107215,825.5051,77.19041451966991,235.21094719978925,0.9773028959883353,144.72100949293446,-47.075534858018564,7.427215100147905,108.6232880029386,23.778049217777784,161.85772059866915,24.014986351246606
Scarborough,2015,187.59099320606146,825.5051,67.84234295533189,228.69578926291985,0.9510848641936487,131.3874080570739,-50.147573553776375,7.226562934784037,108.64437395896387,20.116677740712777,165.80546243713198,33.83430581920929
Scarborough,2016,179.47801516265253,825.5051,60.758849570955185,215.69252628567426,0.9132699449738835,126.53001928468561,-48.74801098095918,6.913028489956249,109.05625491750743,18.374644661053363,170.67272606079146,31.150227207806864
Scarborough,2017,181.15802399443908,825.5051,47.8669935223488,206.9389057180497,0.8423438985979533,99.4688963374252,-55.67518716362204,6.359975179031477,109.3336317630701,14.294244399202013,170.8148990867669,30.492408351883185
Scarborough,2018,182.53030165781678,825.5051,30.467029149441903,200.2542057938005,0.834517455966488,122.30175546591875,-57.123011316779696,6.297144719270171,109.39853642417218,20.401520410371464,169.28231738452956,20.7842973942619
Scarborough,2019,181.2473534702756,825.5051,27.42298139347602,193.8463533476792,0.8169936898281228,121.56940335931262,-58.107487720814284,6.161343008848513,109.46192358587378,21.782364490177372,164.90677556499645,21.76471371583049
Scarborough,2020,172.73374770772548,825.5051,20.415951972359046,187.3505036767121,0.7928074291580124,160.02917969304048,-59.064330869157935,5.9813603526393395,109.41768051126321,18.39971775205514,134.88909200255588,19.712714152537657
Scarborough,2021,177.3553385742134,825.5051,28.900944089851496,194.09155499334355,0.8692295036183758,190.97302621227624,-58.08278495093575,6.585535736446165,108.959,22.3132097450692,141.71858072711794,20.28351891650179
Selby,2005,143.76338915944618,602.2232,80.33647626526206,225.4667688299116,2.367676234186928,523.821913946114,-1.0758279835531215,18.183400815088774,78.416,16.515596515856092,386.9547160614676,50.08652552149677
Selby,2006,144.95943843324932,602.2232,86.81599917752753,229.5412046678578,2.3409524951474503,500.9777374085304,-0.6381199766538073,17.762970323257846,79.366,16.155112923447483,384.1000994602267,47.86443058149654
Selby,2007,136.96855918915554,602.2232,84.16703783325289,220.52244102504824,2.304957043413901,497.7443366510975,-1.7535266514376318,17.23939202607159,80.519,16.03732052625874,397.5680667972865,36.84437117659682
Selby,2008,136.5145872495874,602.2232,80.2062794626614,221.27583868811567,2.0620664587206705,413.7447938538835,-3.437218683396179,15.176030959860075,81.828,13.97176126069473,352.73939910792393,26.808820443959213
Selby,2009,131.43115233209267,602.2232,68.57144999363744,205.71207098818672,1.9735323457266463,385.7623053883846,-1.6625403939762546,14.428180791839749,82.374,12.238111063374557,340.15622962840513,46.298185546901934
Selby,2010,131.51458246619796,602.2232,69.67092623454786,225.8267189280421,2.0712170803331498,426.0760283217934,-1.5518896633059456,14.998677032008063,83.163,12.694522958157298,337.3708482385806,45.733240528873324
Selby,2011,132.69809564983558,602.2232,68.06426010061288,197.83515838815782,1.916963620033711,370.23215271524714,-2.286723079118761,13.817850617500158,83.547,12.179309411371126,333.02790589343033,42.68980646074953
Selby,2012,133.87025685843471,602.2232,69.51117564435728,208.85155596430684,1.9287925465097049,375.8811706697756,-0.8692348032570354,13.772342548476104,84.34030851372842,12.39664836910052,330.4510764410559,31.470970351449488
Selby,2013,128.4637148117049,602.2232,68.65221977566273,203.82692310677632,1.9387213260282523,395.5795496984719,-2.2275653818017283,13.711400614175878,85.15125432640949,12.428230017368678,331.5392779416914,29.28061089910355
Selby,2014,128.1902317291583,602.2232,57.43999139537665,175.55559173463507,1.8073181424882425,361.1253369971709,-2.0904974828472755,12.659478806838807,85.97580767696009,10.686308477271572,335.7679009509072,21.734051385652904
Selby,2015,127.33452525423692,602.2232,49.74430772959385,169.04712842584692,1.7904046008622907,350.96707203863235,-3.2987764854486286,12.432415468544812,86.7267660700383,8.799244198270765,345.8129254777887,29.816761387090796
Selby,2016,117.98940743819847,602.2232,38.48630893742545,162.2765688508524,1.7980937878398304,374.16964049604366,-0.708233237103558,12.334846343686557,87.7881867873668,7.067193975190067,355.46352014773515,28.10938820468238
Selby,2017,120.4304161043118,602.2232,26.286670687159,154.09128175023437,1.7431358860949355,353.67898486702893,-1.358638658729611,11.828917932964782,88.74496190674121,15.181264412959154,352.87938274894583,28.567509447018622
Selby,2018,116.98405510972646,602.2232,17.02096931732374,153.93401466347092,1.7335416981107743,380.1601918301561,-0.9659081759716339,11.631135310098571,89.75727656295805,7.66493933670449,352.6276878015873,16.553078886707016
Selby,2019,109.70876167543302,602.2232,20.112211751965923,148.73702578786487,1.6819559092188803,354.78277916434473,-1.2042267211706834,11.134952909108408,90.9669648517453,7.244177208255486,352.9325427557814,20.59959828622906
Selby,2020,104.0082255247129,602.2232,11.914438702612168,144.53738471280548,1.524859858012349,343.2351226964353,-0.6107665071410192,10.006845465521874,91.76777900765266,6.363617814003236,286.6627146255556,22.195245674758837
Selby,2021,114.52949879617637,602.2232,15.578705695085397,148.57552787378327,1.7795054377833281,448.06517855305935,-0.2035780910337498,11.597920576176415,92.401,8.029786736679336,317.6560668673442,19.42827272818285
Sheffield,2005,53.14493512516222,367.93019999999996,733.8832798203885,1312.6952183100636,11.569832877264126,940.513519892242,-6.367781425572617,8.097243451371288,525.721,235.35745296993426,742.6128830512673,245.05141675488107
Sheffield,2006,53.228984865346575,367.93019999999996,724.177567446302,1295.3243531914738,11.00185194504062,807.3498622933544,-7.915849728221638,7.671893672465281,527.629,220.18172922714106,722.891895245615,232.67504396817273
Sheffield,2007,48.95895896779673,367.93019999999996,699.8728523353494,1232.0169996454958,10.509163444334611,791.9217142731234,-8.889559684425064,7.296852469606292,529.905,209.47574840416425,723.4847959532502,169.7970980119694
Sheffield,2008,48.63373687316687,367.93019999999996,715.0309041887856,1225.710839584385,10.89770608685485,788.3964001145685,-10.105293274944358,7.50811310134677,534.035,210.19316563859365,703.355694426923,328.3797325262446
Sheffield,2009,48.930171817994434,367.93019999999996,588.612720392634,1115.9761528316715,9.395027685059485,632.9539250929474,-11.26647767034685,6.420525117099238,538.385,172.531975506293,682.7867340441312,226.18921315414894
Sheffield,2010,47.341346931311165,367.93019999999996,622.3108047586103,1194.050100556634,9.916361400799518,695.5366951104008,-11.689153921628519,6.69930543976814,544.613,188.67451429713418,677.5225447820918,234.78198095389172
Sheffield,2011,44.5264164410329,367.93019999999996,588.1546019604108,1041.2473850734941,9.288338136389559,661.689867247129,-12.40895461111973,6.193788754792766,551.756,174.40346463333077,670.7367802132932,249.11054723186663
Sheffield,2012,45.359503437032956,367.93019999999996,605.3302977961309,1114.360626930411,9.751238809304024,678.857304331149,-11.807713566911206,6.4680269796978935,554.6939208226011,181.986489812492,656.1785114415649,317.5102251731213
Sheffield,2013,43.80098875765519,367.93019999999996,585.6726186972998,1089.0622588708047,9.486285079639432,662.6619111372092,-14.081543551607867,6.274886637065448,556.2316848868273,177.8259651886099,652.5132643732484,292.8353031355335
Sheffield,2014,42.64466803476811,367.93019999999996,521.3132493958532,924.4156894724894,8.59578044755905,625.3416806112808,-14.443072514825175,5.6979375934307415,555.0512211423245,159.91416747235985,661.3366428192056,242.12419393536052
Sheffield,2015,42.70092013912317,367.93019999999996,419.1565528307718,894.4648266858109,7.85612239163226,527.7240610102716,-15.336092015889363,5.186257453519918,557.3392197905538,131.32148492367594,667.9580804783666,222.5148487256044
Sheffield,2016,41.501072233285704,367.93019999999996,374.11323992478503,841.7956275506439,7.279082612977487,467.91189075819966,-14.315733951970508,4.759558742779454,562.6980286087058,110.50590575870096,681.9857006392804,174.69661869640515
Sheffield,2017,42.224375543238644,367.93019999999996,288.34509431023423,801.3728014313651,7.01302783482441,504.08408560074133,-15.54098744848065,4.570673073737436,564.5349584722319,118.51695596766926,679.7961479905048,161.50626047723978
Sheffield,2018,41.91032662450854,367.93019999999996,172.55724258630187,782.8933654289244,6.975418698212545,591.1733527971685,-14.88855090839518,4.559463526842274,562.8879760980404,124.02695360083234,680.9408060535075,187.8537005342335
Sheffield,2019,40.83460747382837,367.93019999999996,126.19238744612845,776.5277434302319,6.785435347435551,566.9532267398324,-15.00588675752148,4.44466326137863,561.6998268828706,114.63271186535255,672.9352167372541,213.49657753392577
Sheffield,2020,38.55901592374473,367.93019999999996,93.69617099291206,747.405378429979,5.927524015972758,483.2309122278804,-15.719222803290013,3.901471542214184,558.9980788284656,112.64071660427626,557.4133369021204,163.68878842403612
Sheffield,2021,39.941285482163785,367.93019999999996,117.00606799400774,769.4891026303455,6.170297656434238,504.3384633176585,-15.624556873457355,4.094940035806898,554.401,127.53767432962984,572.0281078120306,155.52270609900248
Wakefield,2005,52.59475663027162,338.61980000000005,364.5916371165659,803.4187104078502,9.340797301158917,749.959696911814,-3.2081714890980018,9.92260415653843,318.765,122.49911465688275,827.7756596702698,245.3475100544177
Wakefield,2006,50.15475331144857,338.61980000000005,381.7261270550145,796.2893732672992,9.018836612465837,656.2220277474194,-3.4241821051997907,9.534139979476208,320.318,123.1408260659262,821.0496939860509,228.79803061790068
Wakefield,2007,51.26016761506392,338.61980000000005,357.68568844901324,762.870933158725,8.78385783569046,638.7304953831292,-4.215454809652173,9.247281776931251,321.65,116.6330810095676,823.7458283375164,227.67744440657265
Wakefield,2008,51.49895272656545,338.61980000000005,367.4445720450417,755.3707998350632,8.585593278062776,627.0088122789322,-5.387330642994537,8.992761496557131,323.288,117.23850813216097,785.1171975495198,208.96036677467316
Wakefield,2009,49.76727170257598,338.61980000000005,326.25681369693086,691.1704338985226,7.8336310771377855,554.3044755909855,-5.268621792075227,8.175323187301581,324.467,103.07870625381454,747.1837327442045,186.12977651922316
Wakefield,2010,51.251654163063066,338.61980000000005,329.98768558787106,744.9069722372824,8.13358400610772,593.4062243380939,-5.472123458245492,8.458952347030499,325.595,105.26964588311755,747.956331125441,186.88619955477193
Wakefield,2011,51.0270222991175,338.61980000000005,305.63776095803263,653.6741813357924,7.627237351238903,540.073459194142,-5.79028568031044,7.911986797992383,326.433,97.08272583298289,753.623959871168,187.40476261812267
Wakefield,2012,49.26213172137855,338.61980000000005,340.67961249381307,695.7077877885329,8.104137295711364,608.6636108760516,-5.758845379574847,8.361687898729452,328.18988025890144,109.39352139069807,740.823071980645,205.4504593747787
Wakefield,2013,47.25409890412228,338.61980000000005,324.3430426578009,674.8404785468788,7.868813420177097,600.7734742926822,-6.33918391817345,8.05944748461642,330.61025978066783,103.83735645167435,741.2925747436682,178.53418489903171
Wakefield,2014,49.105253365721396,338.61980000000005,283.74071712329015,574.8342953785804,7.353688797710559,559.2146064204411,-6.299347851567139,7.476718494585055,333.04779787368295,92.30711767664687,769.3523517979231,167.8496360319546
Wakefield,2015,48.40082971323677,338.61980000000005,249.5276077799947,560.5577481480395,6.97218357187743,495.64787921952575,-7.069430838603776,7.028028007088046,335.92914033514666,79.77974674993646,791.7012692068636,142.37375669342862
Wakefield,2016,47.07788704100123,338.61980000000005,225.55887139171125,536.0886039687543,6.642235089697454,445.9056710411022,-6.098400973907772,6.60774509716328,340.3872704762655,66.43408346981312,816.6817561788017,117.54384550905743
Wakefield,2017,47.82051154299474,338.61980000000005,193.87385894674188,512.6289021383351,6.48859936179649,448.12217349643845,-6.794765730741415,6.376553710999793,344.5698597945562,71.90256847107075,814.7567868416389,114.85818246517725
Wakefield,2018,52.25847886818794,338.61980000000005,100.41492998270633,505.62010640197366,6.468624736125369,560.4357588348529,-6.295230249934278,6.285425814813905,348.48942282626837,73.21165931994213,810.5552290024025,94.20348226169487
Wakefield,2019,54.54681934867981,338.61980000000005,83.25457500038422,495.6106611444055,6.253833060462645,531.7191831501352,-6.292759775014291,6.026036702424107,351.4203123448234,59.77215426771949,814.8623442646013,84.19872276633768
Wakefield,2020,51.05099824055559,338.61980000000005,68.77241935339937,479.25937593312165,5.58380597904165,491.1912735779978,-6.2079782835337225,5.343713625398565,353.833943285249,54.632183580693216,672.810922432687,79.27806902696682
Wakefield,2021,51.237023115168284,338.61980000000005,110.21912044473777,491.9163234653192,6.0059961486451385,532.3642433708744,-6.07178832045228,5.748269412425558,353.802,56.060941559176825,716.3016093854816,81.72174163468149
York,2005,64.95129989311951,272.0148,270.00533842903246,484.8331295998886,5.520847373444795,200.92943377537213,3.5910891179253914,7.978961151232698,188.214,90.0001946209266,331.96589615032894,55.47581253151748
York,2006,63.85549248043158,272.0148,270.54481969394294,481.4946642740264,5.466234560107829,196.73253493836086,3.5560329768816716,7.8681358081714645,188.977,87.36520412499144,330.46136281222016,52.88658931996382
York,2007,61.07721531513165,272.0148,233.6592284714047,460.93119515093014,4.984148987543814,155.68288785830168,2.6281667230163896,7.144239289755666,189.77,71.44499196544017,331.8910739399276,38.447530592780254
York,2008,61.91499591006731,272.0148,231.08871737007547,461.98895413862755,4.898968329635459,142.699385302795,1.2912014812055128,6.985405782899247,190.768,68.52587796834962,318.108392749885,46.97436547111772
York,2009,61.27133881289505,272.0148,209.69199305703498,423.7950958262434,4.553245543921363,124.90663258532861,1.684800016891429,6.4374378942642885,192.398,60.90444136563943,308.2676381352509,48.028236181376684
York,2010,63.62802290748161,272.0148,228.64741983957452,459.35711369705047,4.791324685482614,139.43873234753102,1.535063836299609,6.681248916064059,195.07,66.76494574664737,305.78632105157635,38.15360663045494
York,2011,62.545880318561174,272.0148,204.92817617541957,405.42281944953453,4.3956390008168755,121.70504644878652,0.7963583797660887,6.045407662333983,197.783,59.5438457194811,300.3792418057083,40.357495382145565
York,2012,67.97023676993456,272.0148,208.58784520154123,435.15199638026235,4.575086727185052,127.48945776614865,1.5128708334973762,6.294477498439085,197.7116132969746,61.249973608028995,302.8792036830814,39.64971683540172
York,2013,58.613351619339284,272.0148,202.25917042665642,420.4097752369162,4.46432072061367,130.65937445989422,0.6611774141790958,6.098744100233044,199.11661942123138,60.895938812449444,301.76189933374854,39.10062065040017
York,2014,56.16334101268765,272.0148,179.81980380509498,358.8491490069738,4.384580604157829,118.96323735816813,0.6427737278882701,5.961591562370046,200.05912911781593,53.70988684638691,307.64325317578334,116.87937119088816
York,2015,59.13263870491928,272.0148,151.739762647676,349.222953743551,4.021688599357424,117.54619752298075,0.08937977586169438,5.449012416879025,200.76276879601338,47.460037519059654,316.0440110200429,52.72383908239886
York,2016,57.68525070531567,272.0148,134.10693013280076,331.703280859772,3.8043995653140286,112.40176149814894,0.9168591856063655,5.109440142445199,202.5374518594004,41.66502460101041,326.44032894956035,29.933550946768378
York,2017,57.9914628424358,272.0148,106.69547185418686,313.1109257064354,3.6132603872042353,106.64453450043727,0.6456211505795244,4.826811870002784,203.62515217994516,39.18057931765485,329.41347160566346,29.1782345958892
York,2018,57.54229338789544,272.0148,84.7542934292272,306.2650662432911,3.569932179787667,120.74066245565567,0.948724743895371,4.756174939666072,204.17129315404972,42.65708382167075,327.70533324880336,30.460930568067116
York,2019,55.72498989658894,272.0148,71.07578309328443,297.23109236629375,3.3924807032950186,108.66077997068761,0.8115274352640507,4.516297347570912,204.32776874334544,42.22250948630882,326.5528013759609,20.52547638626541
York,2020,49.68661200494698,272.0148,55.50419243655855,285.8743693889521,2.9994515934479202,105.32919008243516,0.9258996799381417,4.037066474130248,202.10101332978297,33.87744548550362,260.3907461383014,24.306770084781434
York,2021,51.80403264700613,272.0148,69.40158068604588,294.07827882227457,3.229887185787717,128.1013620586921,1.0746973030197977,4.356465532471581,201.672,48.14938174108804,261.8898030967562,24.07798050972611
